x y
7.908100032638023524e-01 1.351827606669189774e-01
1.459982081180436486e-01 -3.260797058205670562e-01
-1.425838061915985833e+00 -1.199704294471263033e+00
9.156739402181137688e-01 -1.212320397817994722e-01
7.917895610160049502e-01 1.064415736018830216e+00
-2.070958406067068047e+00 -1.890609610953499331e+00
2.144087425275065795e-01 5.419384157383899669e-01
1.667908207288817168e+00 1.383542700303724837e+00
-3.038557972228089210e-01 2.532608530757463616e-01
-4.008637003610918681e-01 -2.354217421242851827e-02
-1.104517909781174811e+00 -1.521295697503183275e-01
2.543041309756684853e+00 1.640689572405025665e+00
4.632813295058931247e-01 1.462133729022433881e+00
9.435273569181055198e-01 7.647431967382170015e-01
1.561507287579601222e+00 8.527086511956984971e-01
-6.324973952122211474e-01 -5.614146704942476473e-01
2.008396364235206732e+00 1.405134977221658366e+00
3.322583921811730900e-02 3.477768023706884204e-01
1.330979957260815860e+00 6.549745292716167011e-01
1.258292610434007530e-01 1.781003031495814737e-01
-1.671437551659189946e+00 -1.517634425730749914e+00
1.252853227337203279e+00 1.152599398679866827e+00
1.817164684668357344e+00 1.747902740270644850e+00
7.121056773957439301e-01 2.256239910661897441e-01
-2.035536158593510780e+00 -1.595668340590512324e+00
1.269081426705224169e+00 1.082840760398063873e+00
-2.943321407369345333e-01 -5.159231636773315977e-01
2.996724800253964816e+00 2.774765811989654551e+00
2.158810789195408475e+00 1.477039359980978350e+00
-6.471533327329709318e-01 -1.301482355661591317e+00
-3.419295566650416562e-01 -1.155104488004902841e+00
-6.231123402141631740e-01 -1.104508628196732900e+00
6.496238808916368068e-01 2.908081186419660402e-01
-6.597094639819486295e-01 -8.596139984516136812e-01
1.373492607111955088e+00 5.050598923383800010e-01
-3.392687726574690754e-01 -2.417565501154280150e-01
3.913095071537288083e-01 8.526166745075037801e-01
-2.258552575217495306e+00 -1.785076103208101284e+00
-1.277651464190535879e+00 -1.036745449177806311e+00
5.640382341533656252e-01 1.248679916627126518e+00
3.475197511949071894e-01 6.491913302193541568e-01
3.977880362466902908e-01 -2.002461784284476631e-01
-8.986686075767000847e-01 -1.851627018526576629e+00
1.053503479980881230e-01 1.683408732923986073e-01
8.236967804443690033e-02 -1.575205514358612169e-01
-7.450803453549694755e-01 -6.293322625455217700e-01
2.524348776604533384e+00 2.700054491668874235e+00
4.045903135456415667e-01 4.789790622203787818e-02
2.604847848278507572e-01 -3.917115420566291695e-01
-4.559064207683888870e-01 -9.439542420132924772e-01
-3.832035070166038837e-01 -6.702185020171026464e-01
-1.576207173661866301e-01 -2.979962135127557366e-01
8.309340454522102792e-01 3.640868894912002718e-02
2.163763200079831250e-01 1.738211624504632180e+00
3.070198975668993469e-01 8.641455216681104279e-01
-9.581809429028128600e-01 2.276850564528766219e-01
-1.109968211598939991e+00 -1.418206928242466969e+00
-2.909044563545760687e-01 5.558299261097487953e-01
1.551864065522679248e-01 -1.042836112497888129e-01
1.790236859375135881e+00 1.168961920521397468e+00
1.978705224610523561e-01 2.971550414555196862e-01
4.108298442984481547e-01 -1.032149250441978028e+00
-1.788772901111222557e+00 -1.084273136144926264e+00
-3.063867248586286118e-01 -4.667973087674454069e-02
1.268195322108376821e+00 1.305195716565754616e+00
3.922099329643854437e-01 -1.985965660529017685e-01
1.220733804537090572e+00 9.727712967988491055e-01
-3.570844929732047035e+00 -2.284363118125588343e+00
-9.497432618749365174e-01 -1.630479389611366958e+00
-1.141308361145637607e+00 -2.214878598024438427e-01
6.075824638562350444e-01 -1.062364948242985885e-01
3.367262676634077412e-01 -5.223550113864480204e-01
-6.104648432765888977e-01 -1.189096256998546597e+00
-3.155577918703522666e-03 6.821280325091227947e-01
1.467949972507504253e+00 1.116537139710572113e+00
1.087789963089192513e+00 1.879776210414749071e+00
-2.742169668320716402e-01 1.689221969974630699e+00
-9.205962567108091354e-01 -5.756747209996789794e-01
-1.891546427382899687e-01 -3.378927048478801431e-01
1.047308796932645336e+00 7.255233734731524331e-01
8.250355247288816418e-01 1.148885638363209782e+00
-2.936313451248276918e-01 -5.757221041226332492e-01
1.171866924472470650e+00 1.597351891988665784e+00
7.571978265111917183e-01 -8.258019302568172515e-01
-2.653244963592119032e-02 -4.925547069099563968e-01
-9.696513469454723921e-01 -1.112034122896070842e+00
2.237102368038883959e+00 2.057443634436898705e+00
2.756217758107515348e-01 5.497496035130866598e-02
1.071126318539918021e+00 6.835772862042455156e-01
1.079749858094966264e+00 5.076855203115161475e-01
-1.723436727905317767e+00 -1.596180358775848962e+00
-5.077457985805502449e-01 1.157135282482971150e-01
-4.616523680951475361e-01 -1.052148159563451202e+00
9.193162129368104285e-03 2.627743724462859864e-01
-4.330782698924769969e-01 -3.459267652721742525e-01
-8.762260046464620533e-01 -3.502779207052387211e-01
-2.307095165107624080e-01 7.424067465406283817e-02
-2.529414056207390793e-01 -2.890700726884041227e-01
2.199609930781491585e+00 7.731518528096763543e-01
-1.861747893796697195e-01 3.706317737354153374e-01
-1.152732974926188980e+00 4.712708471141691113e-02
3.076672857806732053e-01 -8.584783949485669252e-02
2.216805048493605823e-01 -9.887763737380785845e-01
-1.791915211349293102e-02 3.883949474382526468e-01
4.159802993969999307e-01 -3.130992825470960139e-01
-1.734998718917872274e-01 -2.090290216452779792e-01
-1.783956373372003856e+00 -2.304488402337977693e+00
1.951881120550346793e+00 2.068984335730471358e+00
-1.355977317364958079e-01 -1.097911160743621828e+00
-6.482175302263479821e-01 -1.107277617064075903e+00
-1.280077005614790764e+00 -2.203788546089874512e+00
7.733532055732444954e-01 7.074586028358961221e-01
-5.663220324240136883e-01 -3.943663235412131485e-02
9.868342432285111265e-02 2.408503431369723446e-01
3.647761370107781564e-01 3.656556521543047333e-01
1.614774735587015897e+00 1.633835538252149000e+00
8.464023404592481425e-02 1.250306531762654383e-01
1.369930831817454120e-01 3.210443795608698414e-01
1.319489524073674147e+00 1.214564568486137031e+00
-1.269607995692374258e+00 -1.214287590516616389e+00
-4.508226447140639137e-01 5.773324379637587711e-01
8.931909403953808280e-02 7.496493694934663887e-01
-1.206414789318016600e+00 -8.622541422217790963e-01
1.756298656898215516e+00 1.625741848814052481e+00
-5.127553882713820066e-02 4.042582175206459461e-01
2.530124944308072443e+00 1.273111382247651857e+00
-4.699889253719672921e-01 -3.861560152488439646e-01
-1.057157431255953961e+00 -7.910724195400027359e-01
-1.762998753039367150e+00 -1.640494864945822640e+00
-1.749609832097789863e-02 -3.108130865088708505e-01
-1.374805709163743339e-01 -8.534041612720448811e-01
-4.449905214696869837e-02 -1.637523077969995078e-01
-1.649186333416247319e+00 -1.035383649906764347e+00
-1.599856257894598510e+00 -4.036041684601680002e-01
-1.019117729366502800e+00 -1.654313700528335929e+00
6.220478132655805625e-01 2.139947943520231100e+00
4.844960032881527323e-01 1.727346457727402806e-01
1.019922599069372549e+00 1.534940258030620175e+00
9.549276026318276323e-03 7.036695872721623335e-01
-7.514621862644819128e-01 2.345204771821041145e-02
-1.237636954026081426e+00 -9.355752180310643595e-01
-4.251548312189885048e-01 -1.311901515887728409e-01
1.654916230026323154e+00 1.713195183142458999e+00
1.357564419822281376e+00 1.590032600584835532e+00
-2.809370545845640610e+00 -2.624389938285412338e+00
1.584814574210177129e+00 2.176290182237130111e+00
1.923089378639937230e-01 1.279690759967336833e+00
6.572986335129756830e-01 5.290311885068166298e-02
-3.052991975613843945e+00 -2.568185897591998224e+00
3.308633081230951678e-01 7.925858810922918885e-01
-4.081029981845782362e-01 -1.403756981244895341e+00
7.516096357701071984e-01 1.056849654046835840e-01
-5.206984248074401078e-01 7.955114906486208115e-01
5.496228474644806461e-01 1.818741512386385484e+00
-2.005731028024923535e-02 1.854212495947654138e-01
-3.230770901235702208e-02 6.280102313520516955e-01
-6.295860283931294932e-01 -1.462845864033412546e+00
2.929975788969395034e-01 -2.610281811496643622e-01
-1.090284495330106518e+00 -3.338491859716114507e-01
1.510479370134303334e-01 1.212974116157321092e+00
5.446085630461233729e-01 1.746580645222095551e+00
-6.482978407267439014e-01 -1.702636101014324832e-01
-2.475167946394957741e-01 4.038170573527806728e-01
2.200101650496411043e-02 5.039589630070292481e-01
-1.527532361085003565e+00 -2.110415377632719025e+00
-1.895064216799042356e+00 -1.043930384232651054e+00
2.302566517947111091e-01 3.390870383140599797e-02
-2.055553147671904224e+00 -5.385131024706822922e-01
-4.867247392955765251e-01 -2.887324635990425326e-01
-1.105047449313559582e+00 -4.561967517073131084e-01
4.921158832549082374e-01 1.107609188655122590e-01
-6.489878581614419994e-01 -7.701621341453684932e-01
1.461045684397278333e+00 8.578957793018076039e-01
1.726918053809381459e-01 3.069011790414610807e-01
1.488262124280680387e-01 8.229760906668258658e-01
3.429482591112586465e-01 -2.428791254460162530e-01
-2.401255458446749813e+00 -2.780446222496963493e+00
7.141429544138447882e-01 3.803306881569058495e-01
9.918162632304821091e-01 1.236096308075931516e+00
-9.194423198673229436e-01 -2.884564336845384935e-01
-3.610221129706493448e-01 5.903827776635099944e-01
3.206700710049019687e-01 1.699682073577332420e-01
1.197052224565673839e+00 6.316768263021401708e-01
-1.955103339891289815e-01 -2.083702600644128378e-01
-1.710538263488125876e+00 -1.642523800093625086e+00
1.206113211116661699e-01 7.198184886498424362e-01
-9.627263127540273135e-01 -6.882807247063915668e-02
1.000271912614331349e+00 9.094220831072818978e-01
2.412295687109141107e-01 1.664954738420759139e-01
3.461114263967147164e-01 2.297696777725779238e-01
1.105347033630680986e+00 -4.307419381555023241e-01
-1.040282046011027584e+00 -1.145238309500189677e+00
-9.525373473242358946e-01 -1.403825183315184244e+00
7.484168737896835788e-01 -6.525273861928869712e-01
-8.665774311725734647e-01 -6.042820928206672493e-01
-5.974576398478981254e-01 -6.809171556014559368e-01
-2.684220578690861725e+00 -2.025219599854138242e+00
-2.128385428903098564e+00 -2.978164169781684301e+00
-1.191134526283067263e+00 -7.383867877529726176e-01
8.056153154327222454e-01 8.996126101857947477e-01
-1.594292559567402012e+00 -1.195415725970962129e+00
1.718612419492560273e+00 7.528890940363275330e-01
1.745402128381655205e+00 2.167727831721364851e+00
-2.960759152657053583e+00 -1.954536066078897738e+00
-3.279897188222821169e-01 6.841451843085081252e-01
-1.111790642362287418e+00 -1.776375741468043667e+00
8.212870185013899649e-01 6.687092566038422836e-01
-2.178885356693227582e-02 -1.053737425647309323e+00
1.282826636478083260e-01 -8.069566082431494092e-01
1.593979698795225497e+00 1.647884120122325546e+00
1.660592737813769704e+00 -7.512767074210529028e-01
-1.427007633935958975e+00 -8.054281692306594076e-01
2.627798936166591659e+00 1.530695780582143506e+00
1.791798929690380238e+00 1.734911065381155026e+00
1.232490486430017684e+00 7.123240735721048100e-01
-1.155280589091113308e-01 -7.032733864857434458e-01
-7.670338755025083444e-01 -1.078878748724303893e+00
5.586643169961298394e-01 2.514177156155964488e-01
-1.174722682450569433e+00 -7.846412403248494982e-01
-4.242667455443607238e-01 -2.253998558541749908e-01
1.404811841933120364e+00 1.595785012342877396e+00
-3.586971221519362762e-01 -6.412667854142906076e-01
-1.685085534958751019e+00 -2.129119383294411083e+00
8.923506854475525829e-01 8.833908945833129911e-01
6.470120756169450704e-01 4.774125754817473699e-01
-7.139007035536861778e-01 -1.608272214181434290e-01
4.966578643830626305e+00 3.451244598793195451e+00
1.686901438719622615e+00 2.647505295973636930e+00
-5.217423218098675708e-01 5.152365699632510676e-01
3.732529223881512759e-01 1.186471877417326626e+00
1.866825870655170749e-01 -5.225794369167251485e-01
8.822251174870776591e-01 8.019706418748411281e-01
-1.577914974399955206e+00 -4.715407098605797209e-01
-6.144314550094105709e-02 -2.664645604462947959e-01
8.353100135434055051e-01 1.017556363689665622e+00
8.974272662214108909e-01 2.700009187055524285e-02
1.221528495348579435e+00 -4.520835835901723665e-01
1.944294588176292526e+00 1.908669512630309262e+00
7.003707944720942713e-01 8.764384962045099758e-01
7.968463177059068592e-01 1.618174233386476257e-01
-2.360775158733390833e-01 -1.127912269268950496e+00
1.737566127838560959e-01 -2.519521660634835292e-01
4.717775582458350048e-01 1.710175400014401770e-01
-1.712552782472372970e+00 -1.246744515566130973e+00
5.755515876532875108e-01 1.870964742334679243e-01
1.998462465350332229e+00 1.986491792552392832e+00
8.145003893637747794e-01 3.759922346622368572e-01
1.614707503535446564e+00 1.683851986690706015e+00
-2.398103169223869957e-01 2.326478065310188803e-01
1.856022884284700636e+00 5.797084965539431867e-01
8.440491886830717716e-01 1.196355451886240928e+00
-1.095653155775535348e+00 -1.601147799202134125e+00
-1.835483537260709230e+00 -1.202043451689803533e+00
7.466574030567743048e-01 -1.154443883513146307e+00
2.116343785242502218e+00 2.760750982999575331e+00
-9.694355492064752333e-01 -4.256601859316044845e-01
-2.532302057505096404e-01 -9.555135975203261633e-01
1.811172026138532232e+00 1.146894942599578471e+00
5.483078976686331929e-01 -5.609092732725059482e-01
7.482806070456526903e-01 1.460536792536831774e-02
7.498587372558140896e-01 2.033201256599337370e-01
-1.529939815277412851e+00 -1.356336016075944340e+00
9.472762845939486365e-01 3.974296107324888361e-01
-4.651577882746668058e-01 5.167672093498979491e-01
-2.074750378225410863e+00 -1.270916370724118227e+00
-1.342902408034653883e+00 -2.152710031463778151e+00
5.353141144607905799e-01 1.770537703208065139e+00
2.122829963633007522e-01 -4.286279783942928967e-01
4.863723481739057886e-01 -8.074987514357787610e-01
7.406216130751742677e-01 -1.175234658782615682e+00
-5.232453812188095910e-01 2.132658058120673050e-01
-1.542548216156036656e+00 -1.198626291280096900e+00
5.177807928441608976e-01 4.085625841836719174e-01
-1.080655184488356735e+00 -1.727418324413209305e+00
9.986261476731961295e-01 1.923933162819703391e+00
-9.632984853201544961e-01 -3.795835722305881954e-01
-3.370334184298807711e-01 3.820971414649388942e-01
3.828875358654952876e-01 8.476759952595953607e-01
-1.633192030788788607e+00 -1.003929538845272251e+00
1.490642174058454117e+00 7.413886589591296428e-01
-6.182121270994360707e-01 -9.308642795993973262e-01
-1.891524831338006751e-01 -5.453372585180171761e-01
6.782815726156047331e-01 5.624655722844743577e-01
1.128386866891605278e-01 2.129519445822314339e-02
6.692807242617367924e-01 6.103305394913979276e-01
-1.689590475392529711e+00 -2.631371552969584693e-01
2.410191054354510198e-01 -5.227952575374274213e-02
1.557130588457836584e+00 -1.238727882626755594e-01
-1.062017861302772204e+00 -1.021813724135201440e+00
-1.190450821895313371e+00 -1.819912536123873270e+00
-6.421879153646610494e-02 2.114088446565842716e-01
7.576397285276187388e-01 4.222006688911262851e-01
-2.628975563273914240e-01 -6.904174321880519605e-01
1.433483798505386375e-01 5.367446851475733416e-01
-1.024226138369865646e+00 -5.249654151421747628e-01
2.815229374576137533e-01 8.649231762808526902e-01
4.898071591401033653e-01 3.732801100142680295e-01
1.570354095607628508e+00 -5.054135923564517796e-02
-3.202655452075536813e-02 9.175214030573299873e-01
-4.554813628415374516e-02 3.438014097199225683e-01
-3.229048743435529167e-01 -1.230264001102354232e+00
4.934064669623264288e-01 3.589633684232367838e-01
-1.457101283664209435e-01 -3.512388011506563101e-01
5.250388672267587431e-01 -4.845740093118258707e-01
9.744084580981536847e-01 4.020870320916415386e-01
-1.844245612289318492e+00 -2.503906870573986421e+00
1.519022920904786189e-02 -3.473480153702929174e-01
1.090444865209858616e+00 2.523066540234013111e+00
-6.859368654178871205e-01 -4.302187795275184135e-01
-1.370960516238574511e+00 -5.471533040159566319e-01
-8.930723608012157699e-01 -7.249497501533711530e-01
-2.928957795202235648e+00 -1.201238098348873518e+00
1.854781011306646743e+00 1.569473012902344422e+00
-1.144997025465554152e+00 -5.805311171245227664e-01
1.971904602179338217e-01 -3.284997205410777887e-01
1.892940098509257929e+00 1.853567720638424898e+00
1.118392550745413772e+00 2.306240208488901544e+00
-4.543698359268820708e-01 -6.580199196500347014e-02
-2.032870752562028760e-01 -5.564803902229500387e-01
4.297811352299310550e-02 -2.590810947714505819e-01
-1.733933590750392995e+00 -1.896713302306052729e+00
-3.453262007066366657e-01 -9.359298393283019823e-01
-2.372674157594409916e-01 7.911043574451273042e-01
-6.097063000904913155e-01 1.085063128822882472e+00
6.713064386981317799e-01 2.833781798638489446e-01
-2.096593672472307768e-02 -3.866551296844741858e-01
6.543870931962535442e-01 8.562098198854949382e-01
-2.214886268917537482e-01 -8.715649185602057647e-02
3.881950429832256022e-01 -1.324805150450085733e-01
1.321141959583475245e+00 1.152409033325933585e+00
7.176219119178123274e-01 5.435840336162195419e-01
-5.323138989415442390e-01 -9.404340723252720968e-01
1.039484241367089057e-01 9.659741972541101562e-01
3.289369896906401136e-01 2.895592496173959862e-01
1.727763033394867698e+00 8.883803721659990771e-01
2.501211351627799506e-01 -1.260419555931764080e-01
5.297717557796040033e-01 -7.213270356726813048e-01
-1.629895392214770755e+00 -4.210717618711710131e-01
1.183340362292571557e+00 7.959298133551049315e-01
-1.153854446783341592e+00 -1.262403943561248409e+00
5.185728161867847463e-02 6.311236889385640758e-01
-1.317212776968660348e+00 -9.733356514237104795e-01
9.226628380727646128e-01 3.229353662946288228e-01
-4.653681925613336601e-01 -5.337915415204677050e-01
5.126585154183853632e-01 5.736208326855254391e-01
-1.176249640655193884e+00 -1.201037321334245123e+00
1.035237758867872504e+00 2.989139056609201317e-01
2.906934075031032405e-01 2.807329714308380852e-01
2.296056873609302884e-01 7.158589439295555135e-01
3.284473127139979631e-01 2.868103248596309829e-01
-2.001680036001918683e+00 -1.875808065240657907e+00
-4.397136148976955594e-01 -6.523498861020632367e-03
-5.178440815939990838e-01 -1.474140713106552258e+00
-2.317093350850248257e+00 -1.070991053176160168e+00
4.616118638348368775e-01 1.856009313840037311e+00
5.627103026096291760e-01 3.333273311566534725e-01
-1.784585505626032464e+00 -1.292522502315230692e+00
2.310474331886194221e+00 1.802170866752309530e+00
1.576958384873072605e+00 1.830130730934824923e+00
-5.134626526064524077e-01 -5.298208282515551870e-01
-9.458297384303020472e-01 -9.154764666747079449e-01
-2.333949162381887266e-01 4.636650206245815919e-01
-9.676575086755615507e-01 -6.464467440247084751e-01
1.670156013759369340e-01 -3.508046584974668924e-01
-1.174542483051246089e+00 -9.404545714191433481e-01
5.938025571560299198e-01 1.045283583449901910e+00
-9.602789783684275715e-01 2.555735391213785346e-01
1.765326422146352714e-01 -2.383137952991377928e-02
-6.174041162895266277e-01 -3.826615674655956534e-01
8.308151364393592253e-01 1.674167752561017242e+00
-1.072118489705429778e-01 6.214044976639523377e-01
5.473824439107869422e-01 1.133191760784153068e+00
1.505200529791946573e-01 -6.851315845117258996e-02
-1.658234659667686683e-01 1.936707464489507147e-01
-9.579054766436762014e-01 -1.964997603771224011e+00
2.999820678686886399e-01 3.169378206423338895e-01
-1.540722366797022680e-01 3.614115972556704026e-01
-9.738039426055555836e-02 -7.347994975901257497e-01
-4.720496742729010098e-01 -1.174146078250573266e+00
5.700031491694386165e-01 8.785954973637661869e-01
-2.204188003651496253e+00 -1.478440777353187352e+00
1.602012826607855045e+00 1.761692343759807988e+00
-7.178799113552675193e-01 2.814373783266251872e-01
-9.955964779036102774e-02 -6.386213391554562691e-01
-4.863410776380538425e-01 5.461459684720140206e-01
-1.160001816449633294e+00 -3.629303744940577392e-01
-5.090030664554676121e-02 1.597193177778481743e-01
1.924940528601908341e+00 1.640970411060729717e+00
4.981896686368385008e-01 -2.437555746475970619e-01
5.817490171381997088e-01 6.405341091246364860e-01
9.095192004254967211e-01 -1.479474599630296039e-01
-5.938494650962354848e-01 -5.247155598615437233e-01
1.810658086289749447e+00 2.518721356035642955e+00
7.766618399921786375e-01 7.609983124075164751e-01
-2.923003423959159019e-01 4.451379155759465633e-01
-9.488924334290793627e-01 -2.318843857200250658e-01
7.737955691937972169e-01 1.263717995583796494e+00
4.398765207040277736e-01 -6.909606306869360282e-01
-1.788598167235660119e+00 -2.160943177339377463e+00
-7.372821313200623727e-01 -7.206635218634107609e-01
-3.829420767397105907e-01 1.720746176109586578e-01
1.226279094330680497e+00 5.713300646718237896e-01
-2.003506527870975606e+00 -1.329565248422116541e+00
-4.526866347320511741e-01 -9.041434435836309680e-01
3.203552043657610371e-01 -4.207763287458298196e-01
3.858139532285620454e-01 -8.272695486446868252e-01
-8.376185045642570159e-02 -1.114871964111702640e+00
1.881948208202085526e+00 2.071391290843486388e+00
-1.594039504164109333e+00 -2.185154541064224354e+00
-1.390096538490145583e+00 -9.461452346538665736e-01
-1.156143442767777696e+00 -1.998609169756274007e+00
-1.300825085300924000e-01 -1.789213761907129996e+00
-9.988275306090872441e-01 -1.306360408399323880e+00
-9.005903598335441851e-01 -7.410201223140503446e-01
8.635520631427152649e-01 5.162191168659425733e-01
2.292640198891134906e-01 -1.282316194342620452e+00
1.201683673113293382e+00 5.359002920865327813e-01
3.073999500843265675e+00 1.893615878177132839e+00
4.834904848070226135e-01 3.308396969359242989e-01
-7.688055007672677243e-01 -1.433287759860704558e+00
1.464070627413515957e-01 3.416863835487061740e-01
5.996388703110425711e-01 3.551499618377392808e-01
4.755782217075397722e-01 -6.711870063352407545e-01
5.286935512410541049e-01 1.682043421627092084e+00
-1.995090450400291537e+00 -1.457797889836430549e+00
-8.080248943965797626e-01 4.723464720998578059e-01
1.406639740048372333e+00 1.909297767219032993e+00
1.232928029660779190e-01 -9.999121625574273198e-01
-3.471943375341644544e-01 -5.962809787825884555e-01
-3.247404140401255024e+00 -2.185465697116443895e+00
5.212682915568648268e-01 1.251745161941505646e+00
-1.113609580244802055e+00 -8.687301793327083521e-01
-5.450165200588320547e-01 -4.615150446203012402e-01
1.191540764768665550e+00 7.997010365897146977e-01
4.101702481867254280e-01 -8.606508645687530601e-01
-6.106596652200509956e-01 -9.045906039979544344e-01
1.290052221751762374e-01 1.964420331206968018e-01
-2.188172646507363650e-01 -1.995749932128944581e-01
7.188046009923210189e-01 1.285475397980867518e-02
